original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Sonic the Hedgehog,en,False,85000000,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,https://www.paramountmovies.com/movies/sonic-the-hedgehog,454626,tt3794354,226.099,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,306766470,99,Released,A Whole New Speed of Hero,Sonic the Hedgehog,False,7.5,6236,"Action,Science Fiction,Comedy,Family,","Original Film,Blur Studios,Marza Animation Planet,Paramount,SEGA,DJ2 Entertainment,Digital Makeup Group,Stories International,",Sonic The Hedgehog Collection,"en,ja,","JP,US,",7,"video game,san francisco, california,friendship,road trip,cop,based on video game,duringcreditsstinger,bar fight,hedgehog,live action remake,flossing,",44,167,"Jeff Fowler,"
ゴブリンスレイヤー -GOBLIN'S CROWN-,ja,False,0,/ySHlkHDbXztjdjRJ0pZN7FXRnaW.jpg,http://goblinslayer.jp/movie/,631132,tt11151982,214.641,/oyDaF4za9C9GxfYSyZUmj2aZGJT.jpg,2020-02-01,0,85,Released,He does not let anyone roll the dice,Goblin Slayer: Goblin's Crown,False,7.9,84,"Animation,Adventure,Action,Fantasy,","White Fox,",,"ja,","JP,",0,"rape,elves,magic,teamwork,murder,religion,massacre,violence,adventurer,dark fantasy,goblin,seinen,based on light novel,anime,",8,4,"Takaharu Ozaki,"
Onward,en,False,200000000,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,,508439,tt7146812,190.899,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,2020-02-29,141592359,102,Released,Their quest begineth.,Onward,False,7.9,3494,"Animation,Family,Adventure,Comedy,Fantasy,","Walt Disney Pictures,Pixar,",,"en,","US,",6,"elves,magic,fantasy world,teenage protagonist,brother brother relationship,",13,23,"Dan Scanlon,"
Mortal Kombat Legends: Scorpion's Revenge,en,False,0,/9xeEGUZjgiKlI69jwIOi0hjKUIk.jpg,https://www.warnerbros.com/movies/mortal-kombat-legends-scorpions-revenge,664767,tt9580138,189.403,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,2020-04-12,0,80,Released,,Mortal Kombat Legends: Scorpion's Revenge,False,8.4,688,"Fantasy,Action,Adventure,Animation,","Warner Bros. Animation,NetherRealm Studios,",Mortal Kombat Collection,"en,","US,",1,"video game,magic,ninja fighter,revenge,sorcerer,shaolin monk,fighting,based on video game,god of thunder,",13,14,"Ethan Spaulding,"
Bloodshot,en,False,42000000,/lP5eKh8WOcPysfELrUpGhHJGZEH.jpg,https://www.bloodshot.movie/,338762,tt1634106,188.226,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,2020-03-05,33482340,110,Released,Being a superhero is in his blood,Bloodshot,False,6.9,3392,"Action,Science Fiction,","Sony Pictures,Cross Creek Pictures,Mimran Schur Pictures,Original Film,The Hideaway Entertainment,Valiant Entertainment,Columbia Pictures,One Race,Bona Film Group,",Bloodshot Collection,"en,","CN,US,",4,"nanotechnology,superhero,based on comic,memory,psychotronic,shared universe,valiant comics,",35,64,"Dave Wilson,"
Mortal,en,False,0,/pcIwP8OdcYk1hFyDLHs3Mrrb7PR.jpg,,489326,tt5715066,187.97,/aVbqhqYtlxwEGihTEhewZAgDOCX.jpg,2020-02-28,106270,104,Released,Courage is immortal.,Mortal,False,6.5,218,"Action,Fantasy,Thriller,","Eldorado Films,42,Automatik Entertainment,Stardust Effects,Nordisk Film,Zefyr Media Fund,",,"en,no,","GB,NO,US,",0,,20,109,"André Øvredal,"
Before the Fire,en,False,0,/rq9kv233eEKnYfe8r5fi8SP5T7e.jpg,,671145,tt4255196,159.224,/bAwtbmCzhFwKf2wN6QQH301ylbO.jpg,2020-03-14,0,92,Released,There's no place like home,Before the Fire,False,6.5,23,"Drama,Thriller,",,,"en,","US,",0,,6,1,"Charlie Buhler,"
Extraction,en,False,65000000,/1R6cvRtZgsYCkh8UFuWFN33xBP4.jpg,https://www.netflix.com/title/80230399,545609,tt8936646,150.308,/wlfDxbGEsW58vGhFljKkcR5IxDj.jpg,2020-04-24,0,116,Released,"When the mission ends, redemption begins",Extraction,False,7.4,3328,"Drama,Action,Thriller,","AGBO,Thematic Entertainment,TGIM Films,",Extraction Collection,"bn,en,hi,","US,",5,"mercenary,mumbai (bombay), india,based on comic,crime boss,rescue mission,based on graphic novel,dhaka (dacca), bangladesh,",56,131,"Sam Hargrave,"
Dragonheart: Vengeance,en,False,0,/6mKAKhj8POVGqV1GsroS5mGIUe9.jpg,,666750,tt9711106,142.329,/qs6gz6atyQcAvqC6qZaslOjliUG.jpg,2020-02-04,0,97,Released,,Dragonheart: Vengeance,False,6.8,185,"Fantasy,Action,Adventure,","Universal Pictures,",DragonHeart Collection,"en,fr,de,","US,",0,,9,12,"Ivan Silvestrini,"
Assassin 33 A.D.,en,False,0,/5VKquU8PNujrxLmsYGHf2TCRNFQ.jpg,https://assassin33ad.com/,582306,tt8064418,126.976,/8jDvtdH327I8TgX3UPdkAsZF1dA.jpg,2020-01-24,0,108,Released,What if the greatest event in human history was erased?,Assassin 33 A.D.,False,6.0,17,"Science Fiction,Action,Adventure,Mystery,History,Fantasy,",,,"en,","US,",19,"time,science,",11,2,"Jim Carroll,"
Breaking Surface,sv,False,0,/AHaDpmWxLsTllyrRHcxk9K7cqj.jpg,,616803,tt10081762,125.593,/fwfZuySmp8emMMpZMKw13iZQRGp.jpg,2020-02-14,98157,82,Released,There is only you,Breaking Surface,False,7.0,161,"Thriller,Drama,Action,","Umedia,Weggefilms,Way Creative Films,Film i Väst,Film i Skåne,SVT,",,"no,sv,","BE,NO,SE,",0,"scuba diving,diving accident,",18,15,"Joachim Hedén,"
Underwater,en,False,80000000,/ww7eC3BqSbFsyE5H5qMde8WkxJ2.jpg,http://underwatermovie.com,443791,tt5774060,116.31,/gzlbb3yeVISpQ3REd3Ga1scWGTU.jpg,2020-01-08,40882928,95,Released,7 miles below the ocean surface something has awakened,Underwater,False,6.3,1757,"Action,Horror,Science Fiction,Thriller,","Chernin Entertainment,20th Century Fox,TSG Entertainment,",,"en,","US,",6,"earthquake,water monster,cryptozoology,underwater,trapped underwater ,",9,20,"William Eubank,"
Playdate with Destiny,en,False,0,/y6J8TOnSUscFeMgvWxc6xeEEXo7.jpg,,673595,tt11898442,112.916,/k6fgOq7wPKujibXGWYlcIBgkcwQ.jpg,2020-02-29,0,4,Released,,Playdate with Destiny,False,7.6,249,"Animation,Comedy,Family,","20th Century Studios,Gracie Films,20th Century Fox Animation,",,"en,","US,",0,"cartoon,",1,22,"David Silverman,"
The Call of the Wild,en,False,109000000,/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg,https://family.foxmovies.com/movies/call-of-the-wild,481848,tt7504726,112.786,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,2020-02-19,107604626,100,Released,Based on the legendary novel,The Call of the Wild,False,7.6,2122,"Drama,Adventure,Family,","3 Arts Entertainment,20th Century Studios,TSG Entertainment,",,"en,","CA,US,",2,"based on novel or book,gold rush,dog,sled dogs,yukon,19th century,",46,27,"Chris Sanders,"
His House,en,False,0,/6aVB2B2GDc4EuNinHgoBgtkuHQz.jpg,http://www.netflix.com/title/81231197,575774,tt8508734,110.113,/s6XxJEe4ovVTMgmGmKeO87OFANU.jpg,2020-01-27,0,93,Released,"When ghosts follow, they never leave.",His House,False,6.5,333,"Drama,Horror,Thriller,","New Regency Pictures,BBC Films,Starchild Pictures,Vertigo Entertainment,",,"en,","GB,",1,"refugee,supernatural,horror,ghost,diaspora,british film,black horror,",21,52,"Remi Weekes,"
Enemy Lines,en,False,0,/eTb7csUniZdYr4dXGJYuLJRRBvm.jpg,https://gooddeedentertainment.com/enemy-lines/,679796,tt9904802,108.707,/vG8qBkByy9naORB6zahcntIC2N.jpg,2020-04-24,0,92,Released,Courage has no border.,Enemy Lines,False,5.7,15,"War,Action,","Good Deed Entertainment,Happy Hour Films,Principal Film Finance,Gaia Media,",,"en,pl,de,ru,","GB,",0,"world war ii,poland,",15,10,"Anders Banke,"
Dolittle,en,False,175000000,/xcUf6yIheo78btFqihlRLftdR3M.jpg,,448119,tt6673612,108.223,/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,2020-01-01,245692007,101,Released,He's just not a people person.,Dolittle,False,6.9,2265,"Comedy,Fantasy,Adventure,Family,","Universal Pictures,Team Downey,Perfect World Pictures,RK films,",,"en,pt,fr,","GB,CN,US,JP,",1,"based on novel or book,island,ship,victorian england,doctor,based on children's book,animal,veterinary,talking to animals,voyage,",53,61,"Stephen Gaghan,"
Legionnaire's Trail,en,False,0,/qs0vwBf2q5WaajTD8oTY2IquvO0.jpg,,631939,tt8318284,100.089,/1kiCqFizPPpULUR1YhAkp8bO9Jo.jpg,2020-05-08,0,96,Released,,Legionnaire's Trail,False,6.2,33,"History,Action,Adventure,","Magol Films,Cárbara Films,",,"en,","ES,US,",0,,10,1,"Jose Magan,"
Lamp Life,en,False,0,/ucbCMz45WsE4iyJIWiwewOpDwEI.jpg,https://disneyplusoriginals.disney.com/movie/lamp-life,594530,tt10167262,99.937,/3Rx0gUsEyAynfwXnmdfKL82KVwd.jpg,2020-01-31,0,7,Released,,Lamp Life,False,7.3,135,"Animation,Comedy,Family,","Walt Disney Pictures,Pixar,",,"en,","US,",0,"toy,cartoon,toy comes to life,short,toy story,",4,12,"Valerie LaPointe,"
Finding Grace,en,False,0,/tudjLo45nZhlJTTOlYVOxvR8C1o.jpg,https://www.findinggracemovie.com,695568,tt7838654,97.657,/d7LKwASjH0rgbSIz0eqUbzHZWe3.jpg,2020-04-21,0,106,Released,,Finding Grace,False,6.1,9,"Drama,","Mythic Pictures,",,"en,",,0,,12,5,"Warren Fast,"
사냥의 시간,ko,False,9070000,/a8ppJJIQmEJcLSFfhxupc4aT4KW.jpg,,571785,tt11777040,92.777,/bkuuvDoPkOJpg0ZDzHkUWt8ZG5A.jpg,2020-02-22,0,135,Released,,Time to Hunt,False,7.2,149,"Drama,Action,Thriller,","Sidus,Little Big Pictures,Union Investment Partners,",,"ko,","KR,",0,"male friendship,dystopia,armed robbery,manhunt,male male relationship,",11,17,"Yoon Sung-hyun,"
Spenser Confidential,en,False,0,/ftODZXaXpWtV5XFD8gS9n9KwLDr.jpg,https://www.netflix.com/title/81005492,581600,tt8629748,90.313,/fePczipv6ZzDO2uoww4vTAu2Sq3.jpg,2020-03-06,0,110,Released,The law has limits. They don't.,Spenser Confidential,False,6.6,1328,"Comedy,Action,Thriller,","Film 44,Original Film,Closest to the Hole Productions,Leverage Entertainment,",,"en,es,","US,",1,"based on novel or book,boston, massachusetts,ex-cop,police corruption,ex-con,buddy movie,aspiring boxer,",74,56,"Peter Berg,"
Allagash,en,False,475000,/qPV3FNiAXzL2VXLKWu2Pq6gh0xr.jpg,,691812,tt9248110,88.715,/st4n0FALlo0twLkSqxAvU15SKvU.jpg,2020-05-15,0,89,Released,,Blood and Money,False,5.1,48,"Thriller,","Allagash Films,",,"en,","US,",1,"wilderness,maine,snow,deer hunting,",15,27,"John Barr,"
W lesie dziś nie zaśnie nikt,pl,False,0,/jAacVPkzr5YNIEh5Rwr6k39v9tl.jpg,,681019,tt11240506,85.313,/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,2020-03-13,0,102,Released,,Nobody Sleeps in the Woods Tonight,False,4.8,189,"Horror,","Akson Studio,Plan Zet,",,"pl,","PL,",1,,10,5,"Bartosz M. Kowalski,"
Chaco,en,False,0,/hhqeCsv1zUXYA0UIf8tUBhNQqFq.jpg,,662334,tt10201328,84.735,/hCR2i9rK6P4VHMfFw2MT5jDGJcN.jpg,2020-01-28,0,77,Released,,Chaco,False,7.8,37,"War,",,,"es,","BO,",0,,0,1,"Diego Mondaca,"
The Wishmas Tree,en,False,0,/jZ6NrikuKX1Wby0EeT91BVDv45o.jpg,https://www.visitsanctuarycity.com/,657561,tt9239422,84.321,/90eStEGcL7tb65UU6ptMaG2PtIp.jpg,2020-02-27,0,85,Released,,The Wishmas Tree,False,6.9,41,"Animation,Adventure,Action,Family,","Like A Photon Creative,",,"en,de,","AU,",0,"anime,",4,18,"Ricard Cussó,"
Adventures of Rufus: The Fantastic Pet,en,False,0,/jEzUdggjQU3KLstwTvHTTbaBMEB.jpg,,698410,tt8545636,83.999,/hF5AFDTWEqECQEvqOsFG2FQ6DJM.jpg,2020-05-26,0,82,Released,,Adventures of Rufus: The Fantastic Pet,False,5.7,15,"Adventure,Family,Fantasy,","Ace Entertainment,",,"en,","FR,",0,,24,15,"Ryan Bellgardt,"
"Devoto, la invasión silenciosa",es,False,0,/nWlhFPdaWXWkhZrnELgboEqV0dp.jpg,,700995,tt12262690,82.726,/ppqef9A3tg3PJiIA82gTiA7n9Fi.jpg,2020-05-07,0,72,Released,,"Devoto, la invasión silenciosa",False,4.0,2,"Science Fiction,Thriller,Action,","Clase B Cine,Sonósfera Producciones Sonoras,",,"es,","AR,",0,,8,7,"Martín Basterretche,"
Z-O-M-B-I-E-S 2,en,False,0,/5i9G9oQdnshtpgJpa7HEGdvjza7.jpg,,599521,tt9766166,81.82,/frTwEqSMWQ27oQeuiBO5PT0ZNqq.jpg,2020-02-14,0,84,Released,There's a new pack in town,Z-O-M-B-I-E-S 2,False,8.2,323,"Music,Romance,TV Movie,","Disney Channel,",Z-O-M-B-I-E-S Collection,"en,","US,",0,"love triangle,music,love,cheerleading,zombie,werewolf,family,",20,14,"Paul Hoen,"
Cranston Academy: Monster Zone,en,False,0,/lvNQKZUsw7pg79CROCFlIk8PT67.jpg,,627661,tt8524650,80.877,/iwWDHYlmiOXNBCsvhCDfccluLQK.jpg,2020-04-29,0,80,Released,,Cranston Academy: Monster Zone,False,6.7,40,"Animation,","Ánima Estudios,ReDefine (Animation Studio),",,"es,en,","CA,MX,GB,",0,,4,8,"Leopoldo Aguilar,"
The Last Thing He Wanted,en,False,0,/lsgYcIbcoQeDZXsHYMOnkvk3sn0.jpg,https://www.netflix.com/title/80245076,505225,tt7456312,79.27,/gItrnbEbMBbUrdIkFz8kgS2gkt.jpg,2020-02-14,0,116,Released,,The Last Thing He Wanted,False,4.9,277,"Drama,Thriller,","Elevated Films,Little Red Hen,The Fyzz,",,"en,fr,es,","GB,US,",0,"based on novel or book,sandinism,el salvador,co-worker relationship,woman director,investigative journalism,costa rica,1980s,weapons trafficking,iran–contra affair,father daughter relationship,",65,52,"Dee Rees,"
ヲタクに恋は難しい,ja,False,0,/prNSFGKGjtc2lYEr8zjDastCeEg.jpg,,552687,tt9018612,79.135,/9JV0LOcazudqEcz2NNOMqEIzACz.jpg,2020-02-07,0,114,Released,,Wotakoi: Love is Hard for Otaku,False,6.8,25,"Comedy,Romance,","Credeus,Fuji Television Network,Horipro,ichijinsha,Toho Company, Ltd.,",,"ja,","JP,",0,"based on comic,based on manga,relationship,otaku,friki,manga,",6,4,"Yuichi Fukuda,"
The Rhythm Section,en,False,50000000,/xRKwiUHGnsZGxZaO6OIKqpzJjPa.jpg,https://www.paramountmovies.com/movies/the-rhythm-section,466622,tt7134096,79.086,/spTr0VYyRtl36Lkk6nCnnbFXhus.jpg,2020-01-31,0,109,Released,Witness The Birth Of An Assassin,The Rhythm Section,False,5.6,270,"Action,Thriller,","IM Global,Eon Productions,Global Road Entertainment,Babieka Films,Ingenious Media,Whitebeard Films,",,"en,fr,","ES,GB,US,",3,"spy,based on novel or book,terrorist,revenge,",14,27,"Reed Morano,"
A Perfect Plan,en,False,0,/rc9cOb61uD8PiruWCMwegC0V4tq.jpg,,699046,tt9261042,77.829,/wah4b3hDb3ueVNuwNxdplUE8ppQ.jpg,2020-05-01,0,78,Released,,A Perfect Plan,False,5.4,12,"Action,Crime,Mystery,Thriller,",,,"en,","US,",0,,4,1,"Jesse D. Ikeman,"
No Good Deed,en,False,0,/lrzAb9QCwKPOwH1iY7WpfjR6jcC.jpg,http://www.incendo.ca/productions/no-good-deed,648371,tt10919974,76.681,/27BnREBR5rcMrUVUhV5bTXlcCym.jpg,2020-03-13,0,0,Released,,No Good Deed,False,6.3,8,"TV Movie,Thriller,","Incendo Productions,",,"en,","CA,",0,,6,7,"Caroline Labrèche,"
Kill Chain,en,False,0,/p6ExERRwodksg0fFKzCjmNCR6Hw.jpg,,531299,tt8535180,76.203,/wy0Xs5mGtD92PyKvsl0lxzbzscG.jpg,2020-02-20,0,92,Released,,Kill Chain,False,5.8,52,"Thriller,","CineTel Films,ETA films,Killing Link Productions,Old City SAS,Saturn Films,Millennium Films,",,"en,","US,",0,,10,25,"Ken Sanzel,"
Tóxico,es,False,0,/pU15NMZueYMpcnJmBSB63a8uIMV.jpg,,687149,tt12182184,76.026,/mcOuxJptI7UsL4XYwajSieNrkYc.jpg,2020-04-23,0,80,Released,,Toxic,False,7.2,19,"Thriller,Science Fiction,","MiduJunco Producciones,",,"es,","AR,",0,,12,36,"Ariel Martínez Herrera,"
The Gentlemen,en,False,22000000,/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,https://www.thegentlemen.movie/,522627,tt8367814,73.52,/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,2020-01-01,114996853,113,Released,Criminal. Class.,The Gentlemen,False,7.7,2405,"Action,Crime,Comedy,","Miramax,STX Films,Toff Guy Films,",,"en,","GB,US,",3,"london, england,business man,marijuana,business,american abroad,scheme,",29,23,"Guy Ritchie,"
Stargirl,en,False,0,/92pNwvXD2G4k9zSsquoM6vbKrHx.jpg,,382748,tt4858674,73.305,/gwsrtzSrr7G6xjxsa7IwaAMHpEF.jpg,2020-03-10,0,107,Released,Why be ordinary when you could be extraordinary,Stargirl,False,7.7,377,"Comedy,Drama,Romance,","BCDF Pictures,Gotham Group,Hahnscape Entertainment,Walt Disney Pictures,",,"en,","US,",0,"american football,small town,high school,teenager,ukulele,woman director,young adult,",60,140,"Julia Hart,"
Timmy Failure: Mistakes Were Made,en,False,45000000,/g9FXX01Us3rW8jhOAPWpgO6KnX9.jpg,,550440,tt6820324,73.019,/9Ic99kyJewgPHwl4JftJSwzUmtD.jpg,2020-01-25,0,99,Released,Small detective. Big imagination.,Timmy Failure: Mistakes Were Made,False,6.1,100,"Family,Mystery,Comedy,Fantasy,","Walt Disney Pictures,",,"en,","US,",1,"detective,polar bear,",14,21,"Tom McCarthy,"
La casa de papel: El fenómeno,es,False,0,/ociI5MGQXaJ2u1Fhc6WKNYy9pbn.jpg,https://www.netflix.com/title/81098822,689249,tt12078990,72.981,/AboUXTrDWEi0PuZUqaft0iwBTm7.jpg,2020-04-03,0,57,Released,,Money Heist: The Phenomenon,False,7.7,511,"Documentary,",,,"es,",,0,"behind the scenes,",10,2,"Pablo Lejarreta,"
My Spy,en,False,0,/bFxGD1TKrJq3Dr5Pjnn739gBhQF.jpg,http://www.stxfilms.com/myspy/,592834,tt8242084,72.969,/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg,2020-01-09,4418501,102,Released,Almost Totally in Control,My Spy,False,7.1,644,"Family,Action,Comedy,","STX Entertainment,MWM Studios,",,"en,fr,","US,",4,"spy,",23,31,"Peter Segal,"
Wendy,en,False,5000000,/ie7V5BumaRYlHate2OvCzF6eIib.jpg,,399363,tt2420124,72.702,/nphsStbtAuJ2IaXtCvDXDwMUF5N.jpg,2020-02-28,0,111,Released,,Wendy,False,6.4,50,"Fantasy,Adventure,Family,","Searchlight Pictures,Department of Motion Pictures,Court 13 Pictures,",,"en,","US,",1,,13,33,"Benh Zeitlin,"
The Willoughbys,en,False,0,/9foQsz7j1o2pGCKFGkzlxJteE5W.jpg,https://www.netflix.com/title/80239482,560044,tt5206260,70.62,/9WrMmjdZvpxLQh1tCQ9tOd1asOb.jpg,2020-04-22,0,92,Released,A family story for anyone who ever wanted to get away from their family,The Willoughbys,False,7.2,564,"Animation,Comedy,Family,","Bron Animation,Creative Wealth Media Finance,Bron Studios,",,"en,","CA,",1,,16,22,"Kris Pearn,"
Boże Ciało,pl,False,0,/eqyKWaB3vqvxUHeuih0FSCPFQb0.jpg,,471707,tt8649186,69.69,/6VZlm8sEwxkE3L5nXxz17QLj1sF.jpg,2020-01-09,0,116,Released,Sinner. Preacher. A Mystery.,Corpus Christi,False,7.7,190,"Drama,","Aurum Film,Les Contes Modernes,WFS Walter Film Studio,ITI Neovision,Podkarpackie Film Commission,Canal+,PISF,",,"pl,","PL,",1,"small town,juvenile delinquent,catholic,catholic priest,confession booth,youth correctional facility,",11,25,"Jan Komasa,"
Le prince oublié,fr,False,0,/x9XxikEHUunF1jXOckbghLi6CX.jpg,,520725,tt8335482,69.03,/iFcSfoMu9hQIX4t0CxIkDJKgIES.jpg,2020-02-12,0,101,Released,,The Lost Prince,False,5.8,181,"Fantasy,Adventure,Comedy,","Pathé Distribution,Prélude,",,"it,hu,fr,","FR,",0,,37,5,"Michel Hazanavicius,"
Superman: Red Son,en,False,0,/uehwVV9xuALZ2SXeHGiX4Ay5dR7.jpg,,618355,tt10985510,67.895,/FVU9HZ87VfYMe5vIJvM3hFTG5i.jpg,2020-02-24,0,84,Released,,Superman: Red Son,False,7.4,502,"Action,Animation,Science Fiction,","Warner Bros. Animation,",,"en,","US,",2,"dc comics,",18,13,"Sam Liu,"
Marlene,de,False,0,/acn3EvzRF0UjJqyDbsN4k3odaxd.jpg,,484664,tt4479696,67.679,/3Ddek3KMjKEpO8FBGwfez6myCq9.jpg,2020-01-22,0,95,Released,,Marlene,False,6.5,27,"Action,",,,,"AT,",0,,3,1,"Stefan Müller,"
Stairs,en,False,0,/8xItDmrhT6iaBMeKWXlr8flYA0i.jpg,,614208,tt8439934,66.174,/e1VAPD49YIrMnN7bRBS6ZPiNrUS.jpg,2020-02-14,0,103,Released,Don't go down,Stairs,False,5.7,9,"Horror,Action,Science Fiction,","Mosley Productions,",,"en,","GB,",0,,14,38,"Tom Paton,"
El robo del siglo,es,False,0,/1umKVgbjFG5Cho5ZKTpcvRFJjuJ.jpg,,609242,tt10948718,65.884,/xdKJ6LdA65RFxjNYIL8fV89Tv0d.jpg,2020-01-16,0,114,Released,The Story Of The Theft That Made History,The Heist of the Century,False,8.0,445,"Comedy,Thriller,Crime,","Viacom International Inc.,Telefe,AZ Films,MarVista Entertainment,",,"es,","AR,",0,,19,6,"Ariel Winograd,"
